INCIDENT_ID,FIRST_OCCURENCE_DATE,LAST_OCCURENCE_DATE,REPORTDATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,DISTRICT_ID,PRECINCT_ID,OFFENSE_CODE,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,MJ_RELATION_TYPE,NEIGHBORHOOD_ID
2015136147,12-Mar-15,12-Mar-15,12-Mar-15,2427 S ST PAUL ST,3154469,1670289,3,313,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",university-park
2013502371,18-Oct-13,18-Oct-13,18-Oct-13,2438 LARIMER ST,3144248,1701084,6,612,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
2014156304,28-Mar-14,28-Mar-14,28-Mar-14,2001 S BROADWAY ST,3144120,1673026,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2015471228,17-Aug-15,17-Aug-15,17-Aug-15,E 16TH AVE / N PEARL ST,3146260,1695452,6,621,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",north-capitol-hill
2015415344,19-Jul-15,19-Jul-15,23-Jul-15,3954 N WILLIAMS ST,3150221,1706661,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cole
2014570633,26-Oct-14,,26-Oct-14,4 S SANTA FE DR,3141171,1686159,3,311,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",baker
201580481,24-Jan-15,09-Feb-15,10-Feb-15,330 N FEDERAL BLVD,3133714,1688115,4,411,2399,THEFT - OTHER,Larceny,"INDUSTRY",valverde
2014144759,21-Mar-14,,26-Mar-14,4895 N WASHINGTON ST,3146500,1711348,1,112,3562,DRUG - MARIJUANA POSSESS,Drug Offenses,"INDUSTRY",globeville
2013625852,30-Dec-13,30-Dec-13,30-Dec-13,1075 S FOX ST,3142161,1679211,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
2015602557,15-Oct-15,15-Oct-15,15-Oct-15,1201 20TH ST,3142928,1699409,6,612,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",five-points
2015483574,23-Aug-15,23-Aug-15,23-Aug-15,400 S LIPAN ST,3140355,1683657,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
201577748,09-Feb-15,09-Feb-15,09-Feb-15,1994 S CHEROKEE ST,3143266,1673126,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
201684696,09-Feb-16,09-Feb-16,09-Feb-16,2001 S BROADWAY ST,3144120,1673026,3,313,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",overland
201629060,14-Jan-16,14-Jan-16,14-Jan-16,4809 N CLAYTON ST,3153333,1710941,2,212,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",elyria-swansea
2014351759,07-Jul-14,08-Jul-14,08-Jul-14,1178 S KALAMATH ST,3140643,1678536,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill
2014493753,18-Sep-14,18-Sep-14,18-Sep-14,PARK AVEW / CURTIS ST,3144417,1699832,6,621,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",five-points
201538837,21-Jan-15,21-Jan-15,21-Jan-15,4550 S KIPLING ST,3110151,1655944,4,423,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",marston
2013471683,30-Sep-13,30-Sep-13,30-Sep-13,2045 S ACOMA ST,3143803,1672772,3,313,5707,CRIMINAL TRESPASSING,All Other Crimes,"NON-INDUSTRY",overland
2013584700,04-Dec-13,04-Dec-13,04-Dec-13,2394 S BROADWAY ST,3144328,1670502,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",rosedale
2016103385,18-Feb-16,18-Feb-16,18-Feb-16,2070 S HURON ST,3141623,1672592,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2014185242,12-Apr-14,12-Apr-14,12-Apr-14,4607 W TENNESSEE AVE,3127628,1679392,4,412,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",westwood
2016191638,28-Mar-16,28-Mar-16,28-Mar-16,4975 N VASQUEZ BLVD,3155551,1711955,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2015466541,15-Aug-15,15-Aug-15,15-Aug-15,16TH ST / BLAKE ST,3140818,1698657,6,612,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",union-station
2013477663,04-Oct-13,04-Oct-13,04-Oct-13,54 N LIPAN ST,3140258,1686675,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
2014136776,04-Mar-14,04-Mar-14,17-Mar-14,4 S SANTA FE DR,3141171,1686159,3,311,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",baker
2013563277,21-Nov-13,22-Nov-13,22-Nov-13,2438 LARIMER ST,3144248,1701084,6,612,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",five-points
2013581548,03-Dec-13,03-Dec-13,03-Dec-13,527 E MISSISSIPPI AVE,3145981,1679128,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-park-west
2013471031,30-Sep-13,,30-Sep-13,550 N ALTON WAY,3174900,1689147,3,321,5016,VIOLATION OF COURT ORDER,All Other Crimes,"NON-INDUSTRY",lowry-field
201439276,23-Jan-14,23-Jan-14,23-Jan-14,1150 W 5TH AVE,3140067,1689001,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
2014140169,16-Mar-14,16-Mar-14,19-Mar-14,7450 E JEWELL AVE,3168512,1673733,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",indian-creek
2015513377,04-Sep-15,05-Sep-15,05-Sep-15,970 N LINCOLN ST,3144639,1691795,6,623,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",capitol-hill
2015155785,21-Mar-15,,21-Mar-15,3801 E 40TH AVE,3156781,1706981,2,212,1202,ROBBERY - BUSINESS,Robbery-Business,"NON-INDUSTRY",elyria-swansea
201549561,26-Jan-15,26-Jan-15,26-Jan-15,4615 E COLFAX AVE,3159365,1695079,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",south-park-hill
2014537614,10-Oct-14,10-Oct-14,10-Oct-14,585 S JASON ST,3140880,1682448,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
2013486500,09-Oct-13,09-Oct-13,09-Oct-13,4945 N PEARL ST,3146045,1711810,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2016124043,27-Feb-16,27-Feb-16,27-Feb-16,2121 E 44TH AVE,3151315,1708666,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2014320627,21-Jun-14,22-Jun-14,22-Jun-14,1441 W 46TH AVE,3139203,1709625,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside
2014466327,03-Sep-14,03-Sep-14,03-Sep-14,440 S LEYDEN ST,3164621,1683470,3,321,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",washington-virginia-vale
2014154445,27-Mar-14,27-Mar-14,27-Mar-14,1911 S BROADWAY ST,3144086,1673620,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2015732961,18-Dec-15,18-Dec-15,18-Dec-15,3930 BLAKE ST,3148766,1706573,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2013486322,08-Oct-13,09-Oct-13,09-Oct-13,3400 S ONEIDA WAY,3166538,1663587,3,323,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",hampden
2015358720,27-Jun-15,,27-Jun-15,N BROADWAY ST / W COLFAX AVE,3144156,1694853,6,621,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",civic-center
2013446019,17-Sep-13,17-Sep-13,17-Sep-13,6853 LEETSDALE DR,3166373,1680902,3,321,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
2013576843,30-Nov-13,30-Nov-13,30-Nov-13,1120 N YUMA CT,3136556,1692658,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
201535037,19-Jan-15,19-Jan-15,19-Jan-15,3121 E COLFAX AVE,3154503,1695054,2,213,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",city-park
2015621687,24-Oct-15,24-Oct-15,24-Oct-15,4550 S KIPLING ST,3110151,1655944,4,423,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",marston
2016212100,06-Apr-16,06-Apr-16,06-Apr-16,6359 E EVANS AVE,3164786,1672602,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village
2015705224,03-Dec-15,03-Dec-15,04-Dec-15,855 N HUMBOLDT ST,3149127,1691257,6,622,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",cheesman-park
2016193931,29-Mar-16,29-Mar-16,29-Mar-16,1406 W 38TH AVE,3139631,1705430,1,113,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",highland
2015185623,05-Apr-15,,05-Apr-15,1500 E COLFAX AVE,3149211,1694820,6,622,2399,THEFT - OTHER,Larceny,"INDUSTRY",cheesman-park
20146002070,09-Mar-14,09-Mar-14,10-Mar-14,1005 N FEDERAL BLVD,3133440,1692262,1,122,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",villa-park
201468458,09-Feb-14,09-Feb-14,09-Feb-14,1201 W CUSTER PL,3140182,1682761,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
201483359,17-Feb-14,17-Feb-14,17-Feb-14,1724 S BROADWAY ST,3144329,1674865,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",platt-park
2013429099,07-Sep-13,07-Sep-13,07-Sep-13,2527 N FEDERAL BLVD,3133441,1699917,1,121,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sloan-lake
2014436128,10-Aug-14,10-Aug-14,19-Aug-14,5885 E EVANS AVE,3163373,1672717,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village
2013556314,17-Nov-13,18-Nov-13,18-Nov-13,4980 N JACKSON ST,3156644,1712023,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2014486266,14-Sep-14,14-Sep-14,14-Sep-14,1133 S BANNOCK ST,3143409,1678844,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2015405306,15-Jul-15,15-Jul-15,18-Jul-15,4335 N RACE ST,3150706,1708354,2,212,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",elyria-swansea
201497046,22-Feb-14,,24-Feb-14,4 S SANTA FE DR,3141171,1686159,3,311,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",baker
201383072,20-Feb-13,20-Feb-13,20-Feb-13,4773 N FOX ST,3142062,1710572,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2016175542,19-Mar-16,19-Mar-16,20-Mar-16,4305 N BRIGHTON BLVD,3148956,1708556,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2014389250,26-Jul-14,,27-Jul-14,N DOWNING ST / E COLFAX AVE,3148176,1694866,6,622,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",capitol-hill
2013573936,27-Nov-13,28-Nov-13,28-Nov-13,887 S BROADWAY ST,3143994,1680453,3,311,2999,CRIMINAL MISCHIEF - MTR VEH,Criminal Mischief-Vehicle,"NON-INDUSTRY",baker
2014307904,15-Jun-14,15-Jun-14,16-Jun-14,2557 31ST ST,3142942,1707412,1,112,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",globeville
2014570476,26-Oct-14,26-Oct-14,26-Oct-14,11080 E 47TH AVE,3180057,1710441,5,511,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",montbello
2016126405,28-Feb-16,28-Feb-16,28-Feb-16,1005 N FEDERAL BLVD,3133440,1692262,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",villa-park
2015676079,18-Nov-15,18-Nov-15,19-Nov-15,3050 W 49TH AVE,3133027,1711268,1,111,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",regis
201599810,20-Feb-15,,20-Feb-15,4620 N PEORIA ST,3183815,1709739,5,512,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",montbello
2014106013,01-Mar-14,01-Mar-14,01-Mar-14,2001 S BROADWAY ST,3144120,1673026,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2015640851,01-Nov-15,,01-Nov-15,5300 W WARREN AVE,3125308,1671232,4,421,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",harvey-park
2014417596,10-Aug-14,10-Aug-14,10-Aug-14,505 W 40TH AVE,3142219,1706451,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2014377583,20-Jul-14,21-Jul-14,21-Jul-14,870 N NAVAJO ST,3139520,1691139,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
20145803,03-Jan-14,04-Jan-14,04-Jan-14,2020 S BROADWAY ST,3144349,1672869,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",platt-park
2013610421,19-Dec-13,19-Dec-13,19-Dec-13,16199 E GVR BLVD,3196824,1711193,5,513,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",gateway-green-valley-ranch
201512831,07-Jan-15,07-Jan-15,07-Jan-15,4935 N YORK ST,3151866,1711453,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2014389800,27-Jul-14,27-Jul-14,27-Jul-14,1031 W CENTER AVE,3140685,1682437,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
2014354137,08-Jul-14,,09-Jul-14,2200 BLOCK LAWRENCE ST,3143775,1700133,6,611,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",five-points
20136007616,31-Jul-13,01-Aug-13,01-Aug-13,1367 N GRAPE ST,3161721,1694115,2,222,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",hale
2014617286,19-Nov-14,19-Nov-14,19-Nov-14,9888 E VASSAR DR,3177077,1669276,3,323,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",hampden
2013616849,23-Dec-13,,23-Dec-13,16TH ST / CALIFORNIA ST,3142790,1696716,6,611,2302,THEFT - PURSE SNATCH NO FORCE,Larceny,"NON-INDUSTRY",cbd
2015350936,23-Jun-15,23-Jun-15,23-Jun-15,1395 S ACOMA ST,3143834,1677166,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2015311507,05-Jun-15,05-Jun-15,05-Jun-15,5101 E COLFAX AVE,3160761,1695051,2,222,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",south-park-hill
2014261528,22-May-14,23-May-14,23-May-14,4975 N VASQUEZ BLVD,3155551,1711955,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2013597892,12-Dec-13,,12-Dec-13,4095 N JACKSON ST,3156492,1707155,2,212,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",elyria-swansea
2014233790,07-May-14,08-May-14,08-May-14,4945 N PEARL ST,3146045,1711810,1,112,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",globeville
2013625883,30-Dec-13,30-Dec-13,30-Dec-13,120 S KALAMATH ST,3140718,1685493,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
2014435453,18-Aug-14,19-Aug-14,19-Aug-14,4573 N PECOS ST,3138586,1709180,1,111,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside
2013615469,21-Dec-13,23-Dec-13,23-Dec-13,82 S FEDERAL BLVD,3133690,1685664,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
2016196270,30-Mar-16,30-Mar-16,30-Mar-16,5140 N CLARKSON ST,3147033,1713064,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2016257214,01-Nov-15,29-Mar-16,25-Apr-16,225 N MARIPOSA ST,3139739,1687375,3,311,2399,THEFT - OTHER,Larceny,"INDUSTRY",baker
2013542280,10-Nov-13,,10-Nov-13,21ST ST / LAWRENCE ST,3143250,1699639,6,611,1315,AGGRAVATED ASSAULT,Agg ASLT-Other,"NON-INDUSTRY",five-points
2015470998,17-Aug-15,17-Aug-15,17-Aug-15,1995 N QUINCE ST,3167995,1697602,2,223,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",east-colfax
201491524,21-Feb-14,,21-Feb-14,2028 E COLFAX AVE,3151143,1694813,6,622,1313,ASSAULT - SIMPLE,Simple Assault,"INDUSTRY",cheesman-park
2013536901,06-Nov-13,07-Nov-13,07-Nov-13,5140 N CLARKSON ST,3147033,1713064,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
201358315,05-Feb-13,05-Feb-13,05-Feb-13,12300 E ALBROOK DR,3183990,1710377,5,512,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",montbello
201431559,19-Jan-14,19-Jan-14,19-Jan-14,3995 E 50TH AVE,3156921,1712528,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2015645575,04-Nov-15,04-Nov-15,04-Nov-15,2645 S SANTA FE DR,3141468,1668820,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2014122555,09-Mar-14,10-Mar-14,10-Mar-14,4975 N VASQUEZ BLVD,3155551,1711955,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2013500176,17-Oct-13,17-Oct-13,17-Oct-13,2252 S KALAMATH ST,3140613,1671365,4,422,1315,MENACING - FELONY W/WEAP,Agg ASLT-Other,"INDUSTRY",college-view-south-platte
201374669,15-Feb-13,,15-Feb-13,5670 E EVANS AVE,3162914,1672392,3,322,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",goldsmith
2015185154,05-Apr-15,05-Apr-15,05-Apr-15,432 S BROADWAY ST,3144200,1683431,3,311,1316,THREATS TO INJURE,All Other Crimes,"INDUSTRY",washington-park-west
2014566258,23-Oct-14,23-Oct-14,24-Oct-14,1955 S BANNOCK ST,3143512,1673321,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2014679515,24-Dec-14,24-Dec-14,24-Dec-14,4105 N JASON ST,3140597,1706917,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside
2015668640,15-Nov-15,15-Nov-15,15-Nov-15,6359 E EVANS AVE,3164786,1672602,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village
2013542868,09-Nov-13,10-Nov-13,10-Nov-13,3900 E 48TH AVE,3156932,1710798,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2015300275,30-May-15,31-May-15,31-May-15,4902 E SMITH RD,3160325,1707718,2,221,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",northeast-park-hill
2016270384,01-May-16,01-May-16,01-May-16,4641 N CLAYTON ST,3153334,1709812,2,212,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",elyria-swansea
2014504017,23-Sep-14,23-Sep-14,23-Sep-14,762 N KALAMATH ST,3140710,1690636,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
2013524618,30-Oct-13,31-Oct-13,31-Oct-13,5194 N WASHINGTON ST,3146706,1713375,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2015515030,05-Sep-15,05-Sep-15,06-Sep-15,5109 W ALAMEDA AVE,3125923,1684436,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",barnum-west
2013416643,01-Sep-13,01-Sep-13,01-Sep-13,1395 S ACOMA ST,3143834,1677166,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2014143690,21-Mar-14,21-Mar-14,21-Mar-14,1724 S BROADWAY ST,3144329,1674865,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",platt-park
2014407622,04-Aug-14,05-Aug-14,05-Aug-14,835 E 50TH AVE,3147226,1712486,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2014582973,01-Nov-14,01-Nov-14,01-Nov-14,3127 W ARKANSAS AVE,3133093,1677208,4,421,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",mar-lee
201550947,26-Jan-15,26-Jan-15,26-Jan-15,2291 S KALAMATH ST,3140449,1671192,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
2015666535,14-Nov-15,14-Nov-15,14-Nov-15,4095 N JACKSON ST,3156492,1707155,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2014423034,13-Aug-14,13-Aug-14,13-Aug-14,5221 N MONROE ST,3155823,1713933,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
201664689,30-Jan-16,30-Jan-16,30-Jan-16,1800 S BROADWAY ST,3144343,1674371,3,313,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",platt-park
2015610889,19-Oct-15,19-Oct-15,19-Oct-15,3104 BLAKE ST,3145992,1703831,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
2016118681,24-Feb-16,24-Feb-16,24-Feb-16,6853 LEETSDALE DR,3166373,1680902,3,321,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
201690619,12-Feb-16,12-Feb-16,12-Feb-16,755 S FEDERAL BLVD,3133515,1681258,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",westwood
2015720013,11-Dec-15,,11-Dec-15,1331 19TH ST,3142159,1699423,6,612,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",union-station
2014233819,06-May-14,06-May-14,08-May-14,985 S LOGAN ST,3145350,1679861,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-park-west
2014351669,08-Jul-14,08-Jul-14,08-Jul-14,1180 S SHERIDAN BLVD,3125851,1678456,4,421,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"NON-INDUSTRY",mar-lee
201648404,23-Jan-16,23-Jan-16,23-Jan-16,1451 24TH ST,3143854,1701495,6,612,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",five-points
2016141282,05-Mar-16,05-Mar-16,05-Mar-16,3215 W AVONDALE DR,3132760,1693847,1,122,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",west-colfax
2014576394,29-Oct-14,29-Oct-14,29-Oct-14,16TH ST / ARAPAHOE ST,3141806,1697687,6,611,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",cbd
2015666518,13-Nov-15,14-Nov-15,14-Nov-15,2675 W 38TH AVE,3134819,1705508,1,111,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside
2013467198,27-Sep-13,27-Sep-13,28-Sep-13,3410 N DEXTER ST,3159449,1703958,2,221,5707,CRIMINAL TRESPASSING,All Other Crimes,"NON-INDUSTRY",northeast-park-hill
2013628003,19-Nov-13,31-Dec-13,31-Dec-13,13400 E ALBROOK DR,3186238,1708675,5,512,1316,THREATS TO INJURE,All Other Crimes,"NON-INDUSTRY",montbello
2014379380,21-Jul-14,21-Jul-14,21-Jul-14,4400 N GARFIELD ST,3156318,1708679,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2013518678,26-Oct-13,27-Oct-13,27-Oct-13,4435 N LOWELL BLVD,3130711,1708384,1,111,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"INDUSTRY",berkeley
2013398568,20-Aug-13,22-Aug-13,22-Aug-13,2891 S UNIVERSITY BLVD,3152040,1667351,3,313,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",university
2015319396,09-Jun-15,,09-Jun-15,2205 19TH ST,3139791,1701939,6,612,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",union-station
2013546161,12-Nov-13,,12-Nov-13,E COLFAX AVE / N BROADWAY ST,3144156,1694853,6,621,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",civic-center
2014677690,22-Dec-14,23-Dec-14,23-Dec-14,2440 W EVANS AVE,3135979,1672359,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
2014141328,15-Mar-14,19-Mar-14,19-Mar-14,1600 BLOCK S ACOMA ST,3143908,1675405,3,313,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",overland
20151514,01-Jan-15,01-Jan-15,02-Jan-15,870 N NAVAJO ST,3139520,1691139,1,123,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",lincoln-park
2015104173,22-Feb-15,23-Feb-15,23-Feb-15,800 PARK AVEW,3144849,1699351,6,621,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
2015175385,31-Mar-15,31-Mar-15,31-Mar-15,760 E COLFAX AVE,3146795,1694778,6,623,1313,ASSAULT - DV,Simple Assault,"NON-INDUSTRY",capitol-hill
2016279924,05-May-16,,05-May-16,E 26TH AVE / N DEXTER ST,3159469,1700268,2,222,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",north-park-hill
2016334634,28-May-16,,28-May-16,7741 E COLFAX AVE,3169310,1695133,2,223,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",east-colfax
2016313199,19-May-16,19-May-16,19-May-16,22O S JULIAN ST,3131895,1686074,4,411,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",barnum
2016312860,19-May-16,19-May-16,19-May-16,1810 S BROADWAY ST,3144328,1674322,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",platt-park
20133738,03-Jan-13,03-Jan-13,03-Jan-13,1660 E 40TH AVE,3149731,1706807,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cole
